URL	Description	CWE_ID	Prompt		
https://nvd.nist.gov/vuln/detail/CVE-2024-30477	Missing Authorization vulnerability in Klarna Klarna Payments for WooCommerce.This issue affects Klarna Payments for WooCommerce: from n/a through 3.2.4.	CWE-862	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Missing Authorization vulnerability in Klarna Klarna Payments for WooCommerce.This issue affects Klarna Payments for WooCommerce: from n/a through 3.2.4.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30478	Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Bulletin WordPress Announcement & Notification Banner Plugin  Bulletin.This issue affects WordPress Announcement & Notification Banner Plugin  Bulletin: from n/a through 3.8.5.	CWE-89	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Bulletin WordPress Announcement & Notification Banner Plugin  Bulletin.This issue affects WordPress Announcement & Notification Banner Plugin  Bulletin: from n/a through 3.8.5.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30479	Authentication Bypass by Spoofing vulnerability in LionScripts IP Blocker Lite allows Functionality Bypass.This issue affects IP Blocker Lite: from n/a through 11.1.1.	CWE-290	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Authentication Bypass by Spoofing vulnerability in LionScripts IP Blocker Lite allows Functionality Bypass.This issue affects IP Blocker Lite: from n/a through 11.1.1.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30480	Authentication Bypass by Spoofing vulnerability in Pippin Williamson CGC Maintenance Mode allows Functionality Bypass.This issue affects CGC Maintenance Mode: from n/a through 1.2.	CWE-290	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Authentication Bypass by Spoofing vulnerability in Pippin Williamson CGC Maintenance Mode allows Functionality Bypass.This issue affects CGC Maintenance Mode: from n/a through 1.2.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30482	Cross-Site Request Forgery (CSRF) vulnerability in Brice CAPOBIANCO Simple Revisions Delete.This issue affects Simple Revisions Delete: from n/a through 1.5.3.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Brice CAPOBIANCO Simple Revisions Delete.This issue affects Simple Revisions Delete: from n/a through 1.5.3.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30483	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Simple Sponsorships Sponsors allows Stored XSS.This issue affects Sponsors: from n/a through 3.5.1.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Simple Sponsorships Sponsors allows Stored XSS.This issue affects Sponsors: from n/a through 3.5.1.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30484	Missing Authorization vulnerability in RT Easy Builder  Advanced addons for Elementor.This issue affects RT Easy Builder  Advanced addons for Elementor: from n/a through 2.0.	CWE-862	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Missing Authorization vulnerability in RT Easy Builder  Advanced addons for Elementor.This issue affects RT Easy Builder  Advanced addons for Elementor: from n/a through 2.0.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30485	Missing Authorization vulnerability in XLPlugins Finale Lite.This issue affects Finale Lite: from n/a through 2.18.0.	CWE-862	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Missing Authorization vulnerability in XLPlugins Finale Lite.This issue affects Finale Lite: from n/a through 2.18.0.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30486	Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Max Foundry Media Library Folders.This issue affects Media Library Folders: from n/a through 8.1.7.	CWE-89	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Max Foundry Media Library Folders.This issue affects Media Library Folders: from n/a through 8.1.7.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30487	Missing Authorization vulnerability in Sonaar Music MP3 Audio Player for Music, Radio & Podcast by Sonaar.This issue affects MP3 Audio Player for Music, Radio & Podcast by Sonaar: from n/a through 5.1.	CWE-862	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Missing Authorization vulnerability in Sonaar Music MP3 Audio Player for Music, Radio & Podcast by Sonaar.This issue affects MP3 Audio Player for Music, Radio & Podcast by Sonaar: from n/a through 5.1.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30488	Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Katie Seaborn Zotpress.This issue affects Zotpress: from n/a through 7.3.7.	CWE-89	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Katie Seaborn Zotpress.This issue affects Zotpress: from n/a through 7.3.7.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30489	Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in loopus WP Cost Estimation & Payment Forms Builder.This issue affects WP Cost Estimation & Payment Forms Builder: from n/a through 10.1.75.	CWE-89	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in loopus WP Cost Estimation & Payment Forms Builder.This issue affects WP Cost Estimation & Payment Forms Builder: from n/a through 10.1.75.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30490	Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Metagauss ProfileGrid.This issue affects ProfileGrid : from n/a through 5.7.8.	CWE-89	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Metagauss ProfileGrid.This issue affects ProfileGrid : from n/a through 5.7.8.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30491	Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Metagauss ProfileGrid.This issue affects ProfileGrid : from n/a through 5.7.8.	CWE-89	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Metagauss ProfileGrid.This issue affects ProfileGrid : from n/a through 5.7.8.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30492	Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') vulnerability in WebToffee Import Export WordPress Users.This issue affects Import Export WordPress Users: from n/a through 2.5.2.	CWE-22	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') vulnerability in WebToffee Import Export WordPress Users.This issue affects Import Export WordPress Users: from n/a through 2.5.2.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30493	Cross-Site Request Forgery (CSRF) vulnerability in Andy Moyle Church Admin.This issue affects Church Admin: from n/a through 4.1.7.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Andy Moyle Church Admin.This issue affects Church Admin: from n/a through 4.1.7.		
https://nvd.nist.gov/vuln/detail/CVE-2024-30494	Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in ? OSS Aliyun.This issue affects OSS Aliyun: from n/a through 1.4.10.	CWE-89	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in ? OSS Aliyun.This issue affects OSS Aliyun: from n/a through 1.4.10.		
